opportunity_id,game_id,play_id,nfl_id,player_name,player_position,role_proxy,n_deep_safeties,depth,lateral_from_mid,team_coverage_man_zone,team_coverage_type,num_frames_output,flight_time_s,ball_land_x,ball_land_y,absolute_yardline_number,play_direction,pass_result,pass_length,route_of_targeted_receiver,down,yards_to_go,offense_formation,receiver_alignment,expected_points_added,in_study,frozen_version
2023091005_1766_44851,2023091005,1766,44851,Marcus Maye,FS,SPLIT_DEEP,2,11.61,8.779999999999998,MAN_COVERAGE,COVER_1_MAN,19,1.9,64.3199996948242,10.1099996566772,40,right,IN,29,CROSS,3,5,SHOTGUN,3x1,-2.63187958055642,False,deep-v1
2023091005_1766_56011,2023091005,1766,56011,Jordan Howden,FS,SPLIT_DEEP,2,13.39,4.32,MAN_COVERAGE,COVER_1_MAN,19,1.9,64.3199996948242,10.1099996566772,40,right,IN,29,CROSS,3,5,SHOTGUN,3x1,-2.63187958055642,False,deep-v1
2023091005_2166_43353,2023091005,2166,43353,Kevin Byard,FS,SPLIT_DEEP,2,12.729999999999997,6.660000000000004,ZONE_COVERAGE,COVER_3_ZONE,8,0.8,51.5200004577637,26.6299991607666,58,left,C,8,IN,1,10,SHOTGUN,2x2,0.347659672959708,False,deep-v1
2023091005_2251_43353,2023091005,2251,43353,Kevin Byard,FS,SPLIT_DEEP,2,13.89,8.149999999999999,ZONE_COVERAGE,COVER_3_ZONE,8,0.8,43.1500015258789,25.2299995422363,50,left,C,9,SLANT,2,17,SHOTGUN,2x2,0.460359428834636,False,deep-v1
2023091005_2283_43353,2023091005,2283,43353,Kevin Byard,FS,SPLIT_DEEP,2,14.93,10.440000000000005,ZONE_COVERAGE,COVER_2_ZONE,10,1.0,25.8899993896484,30.7800006866455,41,left,IN,19,POST,3,8,SHOTGUN,2x2,-2.83553516311804,False,deep-v1
2023091005_2440_44851,2023091005,2440,44851,Marcus Maye,FS,SINGLE_HIGH,1,11.86,3.599999999999998,ZONE_COVERAGE,COVER_4_ZONE,26,2.6,103.639999389648,41.7000007629395,63,right,IN,46,CORNER,1,10,SINGLEBACK,2x2,-3.4898062471766,False,deep-v1
2023091005_2518_43353,2023091005,2518,43353,Kevin Byard,FS,SINGLE_HIGH,1,13.290000000000006,0.4699999999999988,MAN_COVERAGE,COVER_1_MAN,15,1.5,79.5199966430664,14.5299997329712,97,left,C,18,CROSS,3,3,SHOTGUN,3x1,4.15167329204269,False,deep-v1
2023091005_2720_40017,2023091005,2720,40017,Tyrann Mathieu,FS,SPLIT_DEEP,2,14.28,9.11,ZONE_COVERAGE,COVER_4_ZONE,10,1.0,65.3899993896484,25.9300003051758,53,right,I,12,IN,2,6,EMPTY,3x2,-0.955918076680973,True,deep-v1
2023091005_2720_44851,2023091005,2720,44851,Marcus Maye,FS,SPLIT_DEEP,2,15.049999999999995,7.609999999999999,ZONE_COVERAGE,COVER_4_ZONE,10,1.0,65.3899993896484,25.9300003051758,53,right,I,12,IN,2,6,EMPTY,3x2,-0.955918076680973,False,deep-v1
2023091005_2964_53529,2023091005,2964,53529,Elijah Molden,FS,SPLIT_DEEP,2,11.439999999999998,8.099999999999998,ZONE_COVERAGE,COVER_6_ZONE,13,1.3,57.8199996948242,4.01000022888184,66,left,I,9,OUT,3,7,SHOTGUN,2x2,-1.84916625311598,False,deep-v1
2023091005_3128_43353,2023091005,3128,43353,Kevin Byard,FS,SINGLE_HIGH,1,11.54,7.200000000000003,ZONE_COVERAGE,COVER_4_ZONE,11,1.1,35.1399993896484,41.939998626709,39,left,C,4,OUT,2,6,SHOTGUN,2x2,0.79988414735999,False,deep-v1
2023091005_3208_43353,2023091005,3208,43353,Kevin Byard,FS,SPLIT_DEEP,2,11.19,5.490000000000002,MAN_COVERAGE,COVER_1_MAN,21,2.1,7.6100001335144,49.7599983215332,29,left,C,19,GO,3,7,SHOTGUN,2x2,3.25614899990615,False,deep-v1
2023091005_3358_44851,2023091005,3358,44851,Marcus Maye,FS,SPLIT_DEEP,2,10.86,4.969999999999999,MAN_COVERAGE,COVER_2_MAN,12,1.2,69.6699981689453,26.6900005340576,85,left,C,16,IN,3,10,SHOTGUN,3x1,2.37386943912134,False,deep-v1
2023091005_3358_56011,2023091005,3358,56011,Jordan Howden,FS,SPLIT_DEEP,2,13.420000000000002,5.550000000000004,MAN_COVERAGE,COVER_2_MAN,12,1.2,69.6699981689453,26.6900005340576,85,left,C,16,IN,3,10,SHOTGUN,3x1,2.37386943912134,False,deep-v1
2023091005_3413_40017,2023091005,3413,40017,Tyrann Mathieu,FS,SINGLE_HIGH,1,11.28,0.620000000000001,MAN_COVERAGE,COVER_1_MAN,22,2.2,31.1800003051758,51.0699996948242,57,left,I,27,GO,1,10,PISTOL,3x1,-0.484403109876439,True,deep-v1
2023091005_3774_43353,2023091005,3774,43353,Kevin Byard,FS,SPLIT_DEEP,2,14.700000000000005,9.369999999999996,MAN_COVERAGE,COVER_2_MAN,12,1.2,51.6500015258789,10.960000038147,37,right,C,14,OUT,3,11,SHOTGUN,3x1,2.62687802803703,False,deep-v1
2023091005_3875_53529,2023091005,3875,53529,Elijah Molden,FS,SPLIT_DEEP,2,13.040000000000006,7.27,ZONE_COVERAGE,COVER_2_ZONE,34,3.4,103.949996948242,11.2700004577637,53,right,I,52,POST,3,9,SHOTGUN,3x1,-1.66408470808528,False,deep-v1
2023091005_4124_44851,2023091005,4124,44851,Marcus Maye,FS,SPLIT_DEEP,2,10.4,5.16,ZONE_COVERAGE,COVER_4_ZONE,13,1.3,19.0200004577637,4.75,27,left,I,8,OUT,2,12,SHOTGUN,2x2,-0.732558945193887,False,deep-v1
2023091006_431_38868,2023091006,431,38868,Tashaun Gipson,FS,SINGLE_HIGH,1,14.979999999999997,0.1600000000000001,MAN_COVERAGE,COVER_1_MAN,18,1.8,65.0299987792969,7.75,42,right,IN,25,CORNER,3,5,SHOTGUN,2x2,-3.78569097793661,True,deep-v1
2023091006_492_43306,2023091006,492,43306,Keanu Neal,FS,SPLIT_DEEP,2,14.07,7.639999999999997,ZONE_COVERAGE,COVER_2_ZONE,10,1.0,48.2599983215332,21.3199996948242,59,left,C,15,POST,2,11,EMPTY,3x2,2.19135468872264,False,deep-v1
2023091006_550_46080,2023091006,550,46080,Minkah Fitzpatrick,FS,SPLIT_DEEP,2,11.920000000000002,8.219999999999999,ZONE_COVERAGE,COVER_3_ZONE,7,0.7,43.3400001525879,34.2900009155273,46,left,C,5,SLANT,1,20,EMPTY,3x2,0.0875439709052444,False,deep-v1
2023091006_575_44962,2023091006,575,44962,Damontae Kazee,FS,SINGLE_HIGH,1,12.06,8.079999999999998,ZONE_COVERAGE,COVER_6_ZONE,10,1.0,29.2600002288818,29.3199996948242,40,left,I,13,IN,2,14,EMPTY,3x2,-0.824777359608561,True,deep-v1
2023091006_598_44962,2023091006,598,44962,Damontae Kazee,FS,SPLIT_DEEP,2,13.32,8.219999999999999,ZONE_COVERAGE,COVER_3_ZONE,10,1.0,39.7999992370605,47.060001373291,40,left,C,2,OUT,3,14,SHOTGUN,2x2,-0.48836075887084,True,deep-v1
2023091006_822_38868,2023091006,822,38868,Tashaun Gipson,FS,SINGLE_HIGH,1,17.189999999999998,0.490000000000002,ZONE_COVERAGE,COVER_3_ZONE,15,1.5,63.9300003051758,22.3199996948242,44,right,I,24,POST,3,8,SHOTGUN,3x1,-1.57715384406038,True,deep-v1
2023091006_1027_44962,2023091006,1027,44962,Damontae Kazee,FS,SINGLE_HIGH,1,13.54,4.529999999999998,MAN_COVERAGE,COVER_1_MAN,9,0.9,47.7200012207031,20.0200004577637,54,left,C,8,SLANT,2,9,SHOTGUN,2x2,1.22128010704182,True,deep-v1
2023091006_1096_44962,2023091006,1096,44962,Damontae Kazee,FS,SINGLE_HIGH,1,12.480000000000004,5.310000000000002,ZONE_COVERAGE,COVER_2_ZONE,14,1.4,89.5599975585938,30.9500007629395,71,right,C,18,IN,1,15,SINGLEBACK,2x2,1.85601730493363,True,deep-v1
2023091006_1446_43306,2023091006,1446,43306,Keanu Neal,FS,SPLIT_DEEP,2,13.11,5.689999999999998,MAN_COVERAGE,COVER_1_MAN,11,1.1,78.7699966430664,14.8599996566772,63,right,C,16,IN,3,7,EMPTY,3x2,3.27627988898894,False,deep-v1
2023091006_1446_44962,2023091006,1446,44962,Damontae Kazee,FS,SPLIT_DEEP,2,12.129999999999995,5.07,MAN_COVERAGE,COVER_1_MAN,11,1.1,78.7699966430664,14.8599996566772,63,right,C,16,IN,3,7,EMPTY,3x2,3.27627988898894,True,deep-v1
2023091006_1828_44962,2023091006,1828,44962,Damontae Kazee,FS,SPLIT_DEEP,2,12.61,5.669999999999998,MAN_COVERAGE,COVER_2_MAN,11,1.1,43.7299995422363,9.46000003814697,38,right,C,6,OUT,3,6,EMPTY,3x2,1.5123144807294,True,deep-v1
2023091006_2188_38868,2023091006,2188,38868,Tashaun Gipson,FS,SPLIT_DEEP,2,13.5,8.2,ZONE_COVERAGE,COVER_4_ZONE,30,3.0,51.4300003051758,36.7099990844727,96,left,I,45,POST,2,1,SHOTGUN,2x2,-0.365013754926622,True,deep-v1
2023091006_2188_53609,2023091006,2188,53609,Talanoa Hufanga,SS,SPLIT_DEEP,2,14.72,3.0700000000000003,ZONE_COVERAGE,COVER_4_ZONE,30,3.0,51.4300003051758,36.7099990844727,96,left,I,45,POST,2,1,SHOTGUN,2x2,-0.365013754926622,False,deep-v1
2023091006_2380_38868,2023091006,2380,38868,Tashaun Gipson,FS,SPLIT_DEEP,2,10.37,13.419999999999998,ZONE_COVERAGE,COVER_4_ZONE,8,0.8,16.9400005340576,20.7000007629395,26,left,I,8,SLANT,3,3,EMPTY,3x2,-1.1103031350649,True,deep-v1
2023091006_2470_38868,2023091006,2470,38868,Tashaun Gipson,FS,SPLIT_DEEP,2,10.68,9.829999999999998,ZONE_COVERAGE,COVER_4_ZONE,12,1.2,16.2000007629395,3.59999990463257,21,left,C,4,OUT,2,10,SHOTGUN,2x2,-0.550005550787318,True,deep-v1
2023091006_2657_44962,2023091006,2657,44962,Damontae Kazee,FS,SPLIT_DEEP,2,12.439999999999998,4.690000000000001,ZONE_COVERAGE,COVER_6_ZONE,10,1.0,74.5100021362305,10.5600004196167,85,left,C,10,CROSS,1,10,SHOTGUN,3x1,0.501352390507236,True,deep-v1
2023091006_2657_46080,2023091006,2657,46080,Minkah Fitzpatrick,FS,SPLIT_DEEP,2,11.39,7.91,ZONE_COVERAGE,COVER_6_ZONE,10,1.0,74.5100021362305,10.5600004196167,85,left,C,10,CROSS,1,10,SHOTGUN,3x1,0.501352390507236,False,deep-v1
2023091006_2861_44962,2023091006,2861,44962,Damontae Kazee,FS,SINGLE_HIGH,1,12.430000000000009,6.799999999999997,ZONE_COVERAGE,COVER_6_ZONE,14,1.4,78.879997253418,22.9599990844727,93,left,C,16,POST,1,10,SHOTGUN,2x2,0.997682207264006,True,deep-v1
2023091006_2930_44962,2023091006,2930,44962,Damontae Kazee,FS,SINGLE_HIGH,1,11.729999999999997,3.719999999999999,MAN_COVERAGE,COVER_1_MAN,14,1.4,61.7799987792969,8.1899995803833,75,left,C,14,CROSS,3,8,EMPTY,4x1,2.65097453352064,True,deep-v1
2023091006_3472_53609,2023091006,3472,53609,Talanoa Hufanga,SS,SINGLE_HIGH,1,11.019999999999996,7.520000000000003,ZONE_COVERAGE,COVER_4_ZONE,12,1.2,119.779998779297,32.7000007629395,102,right,I,8,POST,4,4,SHOTGUN,3x1,-3.24035701144021,False,deep-v1
2023091006_3881_38868,2023091006,3881,38868,Tashaun Gipson,FS,SPLIT_DEEP,2,13.29,6.969999999999999,ZONE_COVERAGE,COVER_6_ZONE,19,1.9,36.4300003051758,25.4099998474121,58,left,IN,22,POST,1,10,SHOTGUN,3x1,-5.88662554242183,True,deep-v1
2023091006_3881_53609,2023091006,3881,53609,Talanoa Hufanga,SS,SPLIT_DEEP,2,15.380000000000004,6.3700000000000045,ZONE_COVERAGE,COVER_6_ZONE,19,1.9,36.4300003051758,25.4099998474121,58,left,IN,22,POST,1,10,SHOTGUN,3x1,-5.88662554242183,False,deep-v1
2023091007_124_44848,2023091007,124,44848,Budda Baker,SS,SINGLE_HIGH,1,11.409999999999997,2.139999999999997,ZONE_COVERAGE,COVER_4_ZONE,8,0.8,57.75,28.7000007629395,46,right,I,10,IN,1,10,SHOTGUN,2x2,-0.574329022783786,False,deep-v1
2023091007_842_52624,2023091007,842,52624,Kam Curl,SS,SPLIT_DEEP,2,10.04,7.060000000000002,ZONE_COVERAGE,COVER_6_ZONE,16,1.6,36.8800010681152,51.7000007629395,53,left,C,14,WHEEL,2,11,SHOTGUN,2x1,2.70629186194856,False,deep-v1
2023091007_1371_44848,2023091007,1371,44848,Budda Baker,SS,SINGLE_HIGH,1,13.57,3.1499999999999986,MAN_COVERAGE,COVER_1_MAN,9,0.9,52.5400009155273,26.2900009155273,66,left,C,15,CROSS,3,2,SHOTGUN,2x2,1.74774882267229,False,deep-v1
2023091007_1679_44848,2023091007,1679,44848,Budda Baker,SS,SINGLE_HIGH,1,15.57,3.5199999999999996,MAN_COVERAGE,COVER_1_MAN,10,1.0,31.4099998474121,29.5599994659424,47,left,I,17,CROSS,2,10,SHOTGUN,2x2,-0.776653946959414,False,deep-v1
2023091007_1794_53592,2023091007,1794,53592,Darrick Forrest,FS,SPLIT_DEEP,2,11.85,3.8800000000000026,ZONE_COVERAGE,COVER_4_ZONE,16,1.6,48.560001373291,48.7799987792969,36,right,C,13,CROSS,1,10,SINGLEBACK,2x2,0.7014961122768,False,deep-v1
2023091007_1988_44848,2023091007,1988,44848,Budda Baker,SS,SINGLE_HIGH,1,14.180000000000009,3.8999999999999986,MAN_COVERAGE,COVER_1_MAN,8,0.8,86.0199966430664,30.8500003814697,98,left,C,12,IN,1,10,SHOTGUN,2x2,0.427674606558867,False,deep-v1
2023091007_2160_44848,2023091007,2160,44848,Budda Baker,SS,SINGLE_HIGH,1,13.96,2.6899999999999977,ZONE_COVERAGE,COVER_6_ZONE,18,1.8,50.5900001525879,57.3300018310547,73,left,I,18,OUT,1,10,SHOTGUN,3x1,-0.267630725749768,False,deep-v1
2023091007_2208_52535,2023091007,2208,52535,K'Von Wallace,FS,SPLIT_DEEP,2,20.56,9.079999999999998,MAN_COVERAGE,COVER_1_MAN,10,1.0,45.1699981689453,16.8400001525879,54,left,I,11,IN,1,10,SHOTGUN,3x1,-0.380391375918407,False,deep-v1
2023091007_2238_52535,2023091007,2238,52535,K'Von Wallace,FS,SPLIT_DEEP,2,20.28,10.72,MAN_COVERAGE,COVER_1_MAN,14,1.4,34.3499984741211,4.90000009536743,54,left,C,20,CORNER,2,10,SHOTGUN,3x1,1.7035792368697,False,deep-v1
2023091007_2359_54578,2023091007,2359,54578,Percy Butler,SS,SINGLE_HIGH,1,10.28,8.809999999999999,ZONE_COVERAGE,COVER_4_ZONE,13,1.3,73.1100006103516,2.0699999332428,85,left,C,11,HITCH,1,10,SHOTGUN,3x1,0.769785838667303,True,deep-v1
2023091007_2495_53592,2023091007,2495,53592,Darrick Forrest,FS,SPLIT_DEEP,2,11.57,6.539999999999999,MAN_COVERAGE,COVER_1_MAN,9,0.9,39.5499992370605,36.2000007629395,48,left,C,9,SLANT,3,5,SHOTGUN,2x2,1.66141682351008,False,deep-v1
2023091007_4271_54578,2023091007,4271,54578,Percy Butler,SS,SPLIT_DEEP,2,11.049999999999995,12.599999999999998,MAN_COVERAGE,COVER_2_MAN,12,1.2,60.9099998474121,14.0500001907349,47,right,I,15,IN,4,10,SHOTGUN,3x1,-2.81559487641789,True,deep-v1
2023091008_572_47804,2023091008,572,47804,Darnell Savage,FS,SINGLE_HIGH,1,12.560000000000002,5.640000000000001,ZONE_COVERAGE,COVER_3_ZONE,15,1.5,55.25,47.689998626709,76,left,C,23,CORNER,1,10,SHOTGUN,2x2,1.30894783511758,False,deep-v1
2023091008_1130_45021,2023091008,1130,45021,Rudy Ford,FS,SPLIT_DEEP,2,11.349999999999994,7.940000000000005,ZONE_COVERAGE,COVER_4_ZONE,8,0.8,95.3499984741211,36.439998626709,88,right,C,8,SLANT,1,10,PISTOL,2x1,0.802775851159822,False,deep-v1
2023091008_1200_45021,2023091008,1200,45021,Rudy Ford,FS,SINGLE_HIGH,1,11.950000000000005,5.169999999999998,ZONE_COVERAGE,COVER_4_ZONE,11,1.1,114.069999694824,12.8999996185303,99,right,I,11,HITCH,3,11,SHOTGUN,3x1,-0.675740207312629,False,deep-v1
2023091008_1601_54513,2023091008,1601,54513,Jaquan Brisker,SS,SPLIT_DEEP,2,17.97,3.049999999999997,ZONE_COVERAGE,COVER_6_ZONE,10,1.0,63.0499992370605,24.7800006866455,75,left,C,13,IN,3,6,EMPTY,3x2,2.0588917969726,True,deep-v1
2023091008_1626_44925,2023091008,1626,44925,Eddie Jackson,FS,SINGLE_HIGH,1,11.72,2.5799999999999983,ZONE_COVERAGE,COVER_6_ZONE,29,2.9,9.57999992370605,28.7299995422363,59,left,I,49,POST,1,10,PISTOL,2x1,-0.451617572107352,True,deep-v1
2023091008_1818_47804,2023091008,1818,47804,Darnell Savage,FS,SPLIT_DEEP,2,10.310000000000002,4.220000000000002,ZONE_COVERAGE,COVER_3_ZONE,10,1.0,30.5599994659424,43.2099990844727,29,right,C,2,FLAT,1,10,SHOTGUN,3x1,-0.020312231965363,False,deep-v1
2023091008_1981_44925,2023091008,1981,44925,Eddie Jackson,FS,SPLIT_DEEP,2,13.64,6.1200000000000045,ZONE_COVERAGE,COVER_3_ZONE,10,1.0,53.3499984741211,17.3700008392334,66,left,C,15,CROSS,3,10,SHOTGUN,3x1,2.44312031200388,True,deep-v1
2023091008_2007_44925,2023091008,2007,44925,Eddie Jackson,FS,SPLIT_DEEP,2,13.329999999999998,4.830000000000002,ZONE_COVERAGE,COVER_2_ZONE,11,1.1,24.2900009155273,40.060001373291,36,left,I,9,SLANT,1,10,SHOTGUN,2x2,-0.42228671972407,True,deep-v1
2023091008_2749_44925,2023091008,2749,44925,Eddie Jackson,FS,SPLIT_DEEP,2,12.630000000000004,5.509999999999998,ZONE_COVERAGE,COVER_3_ZONE,15,1.5,37.310001373291,48.0800018310547,51,left,I,13,HITCH,3,8,SHOTGUN,2x2,-2.06704360060394,True,deep-v1
2023091008_3010_47804,2023091008,3010,47804,Darnell Savage,FS,SINGLE_HIGH,1,12.629999999999995,5.080000000000002,ZONE_COVERAGE,COVER_3_ZONE,21,2.1,111.949996948242,2.91000008583069,90,right,C,20,GO,2,9,SHOTGUN,2x2,2.582005056669,False,deep-v1
2023091008_3178_44925,2023091008,3178,44925,Eddie Jackson,FS,SINGLE_HIGH,1,12.11,6.280000000000001,ZONE_COVERAGE,COVER_3_ZONE,15,1.5,62.8499984741211,44.6500015258789,51,right,C,15,OUT,3,8,SHOTGUN,3x1,2.74494295986369,True,deep-v1
2023091008_3208_44925,2023091008,3208,44925,Eddie Jackson,FS,SINGLE_HIGH,1,12.03,0.0200000000000031,MAN_COVERAGE,COVER_1_MAN,26,2.6,96.1500015258789,46.0699996948242,69,right,C,31,CROSS,1,10,SINGLEBACK,3x1,2.58786795771448,True,deep-v1
2023091008_3745_44925,2023091008,3745,44925,Eddie Jackson,FS,SPLIT_DEEP,2,15.420000000000002,3.469999999999999,ZONE_COVERAGE,COVER_6_ZONE,29,2.9,70.1800003051758,46.7099990844727,28,right,I,42,CROSS,2,16,SHOTGUN,2x2,-0.844772409182042,True,deep-v1
2023091008_3745_54513,2023091008,3745,54513,Jaquan Brisker,SS,SPLIT_DEEP,2,11.369999999999996,9.39,ZONE_COVERAGE,COVER_6_ZONE,29,2.9,70.1800003051758,46.7099990844727,28,right,I,42,CROSS,2,16,SHOTGUN,2x2,-0.844772409182042,True,deep-v1
2023091008_3826_45021,2023091008,3826,45021,Rudy Ford,FS,SPLIT_DEEP,2,10.010000000000003,10.07,ZONE_COVERAGE,COVER_3_ZONE,10,1.0,74.2399978637695,49.4500007629395,79,left,C,5,OUT,1,10,SHOTGUN,2x2,0.772702271933667,False,deep-v1
2023091009_442_47974,2023091009,442,47974,Marcus Epps,SS,SINGLE_HIGH,1,12.64,2.5700000000000003,ZONE_COVERAGE,COVER_3_ZONE,14,1.4,48.4900016784668,8.10000038146973,30,right,C,21,CORNER,2,4,SINGLEBACK,2x2,1.70015968172811,True,deep-v1
2023091009_987_43387,2023091009,987,43387,Justin Simmons,FS,SINGLE_HIGH,1,14.159999999999997,5.34,MAN_COVERAGE,COVER_1_MAN,14,1.4,81.1600036621094,4.30000019073486,70,right,C,11,GO,1,10,SHOTGUN,2x2,0.874709720956162,True,deep-v1
2023091009_1621_43387,2023091009,1621,43387,Justin Simmons,FS,SINGLE_HIGH,1,10.490000000000002,6.559999999999999,ZONE_COVERAGE,COVER_6_ZONE,7,0.7,34.7299995422363,16.1100006103516,31,right,C,5,SLANT,3,6,SHOTGUN,2x2,-0.917589966440573,True,deep-v1
2023091009_1827_53472,2023091009,1827,53472,Tre'von Moehrig,SS,SPLIT_DEEP,2,12.240000000000002,13.03,ZONE_COVERAGE,COVER_3_ZONE,7,0.7,46.5,9.5,50,left,C,3,OUT,2,9,EMPTY,3x2,-0.296840069466271,True,deep-v1
2023091009_1886_53472,2023091009,1886,53472,Tre'von Moehrig,SS,SPLIT_DEEP,2,13.87,5.729999999999997,ZONE_COVERAGE,COVER_4_ZONE,9,0.9,18.9799995422363,19.7199993133545,30,left,C,11,POST,1,10,SHOTGUN,3x1,1.36501970532117,True,deep-v1
2023091009_2430_35459,2023091009,2430,35459,Kareem Jackson,SS,SINGLE_HIGH,1,14.0,3.650000000000002,MAN_COVERAGE,COVER_1_MAN,21,2.1,91.2699966430664,51.2400016784668,66,right,I,24,HITCH,1,10,SHOTGUN,2x2,-0.514298447873443,False,deep-v1
2023091009_2499_43387,2023091009,2499,43387,Justin Simmons,FS,SPLIT_DEEP,2,11.840000000000003,9.18,ZONE_COVERAGE,COVER_6_ZONE,10,1.0,76.1600036621094,22.0699996948242,64,right,C,12,IN,3,12,SHOTGUN,2x2,2.75733871827833,True,deep-v1
2023091009_2546_35459,2023091009,2546,35459,Kareem Jackson,SS,SPLIT_DEEP,2,10.629999999999995,9.420000000000002,ZONE_COVERAGE,COVER_3_ZONE,11,1.1,88.75,51.4000015258789,77,right,C,12,HITCH,2,9,SHOTGUN,3x1,1.16874871123582,False,deep-v1
2023091009_2609_43387,2023091009,2609,43387,Justin Simmons,FS,SINGLE_HIGH,1,10.89,4.109999999999999,ZONE_COVERAGE,COVER_3_ZONE,10,1.0,84.7900009155273,17.1399993896484,79,right,C,6,CROSS,1,20,I_FORM,2x1,-0.0009269746951758,True,deep-v1
2023091009_3454_43387,2023091009,3454,43387,Justin Simmons,FS,SINGLE_HIGH,1,14.96,5.440000000000005,ZONE_COVERAGE,COVER_3_ZONE,15,1.5,20.3700008392334,40.1500015258789,36,left,C,19,GO,1,10,EMPTY,3x2,1.22404812579043,True,deep-v1
2023091009_3587_53472,2023091009,3587,53472,Tre'von Moehrig,SS,SPLIT_DEEP,2,10.22,9.06,ZONE_COVERAGE,COVER_3_ZONE,10,1.0,43.2999992370605,17.1100006103516,34,right,I,10,HITCH,2,11,SHOTGUN,2x2,-0.781338167376816,True,deep-v1
2023091010_328_46259,2023091010,328,46259,DeShon Elliott,SS,SPLIT_DEEP,2,12.260000000000003,11.05,ZONE_COVERAGE,COVER_4_ZONE,20,2.0,67.2399978637695,4.21000003814697,89,left,C,27,GO,2,6,EMPTY,3x2,2.81868403917179,True,deep-v1
2023091010_706_52594,2023091010,706,52594,Alohi Gilman,FS,SINGLE_HIGH,1,13.86,12.47,MAN_COVERAGE,COVER_2_MAN,16,1.6,94.9100036621094,41.1500015258789,76,right,I,20,OUT,2,3,SHOTGUN,3x1,-0.726162243168801,True,deep-v1
2023091010_767_52594,2023091010,767,52594,Alohi Gilman,FS,SINGLE_HIGH,1,14.069999999999991,8.79,MAN_COVERAGE,COVER_2_MAN,10,1.0,77.6999969482422,41.3400001525879,71,right,C,11,CROSS,3,8,SHOTGUN,2x2,3.06235626980197,True,deep-v1
2023091010_1040_52594,2023091010,1040,52594,Alohi Gilman,FS,SINGLE_HIGH,1,16.83,2.4400000000000013,MAN_COVERAGE,COVER_1_MAN,16,1.6,69.4499969482422,28.6700000762939,87,left,C,22,POST,1,10,SHOTGUN,2x2,1.85484562627971,True,deep-v1
2023091010_1072_52594,2023091010,1072,52594,Alohi Gilman,FS,SINGLE_HIGH,1,18.64,3.530000000000001,MAN_COVERAGE,COVER_1_MAN,15,1.5,40.0,17.3700008392334,58,left,C,22,CROSS,1,10,I_FORM,1x1,1.7530280033825,True,deep-v1
2023091010_1513_46086,2023091010,1513,46086,Derwin James,SS,SPLIT_DEEP,2,11.549999999999995,8.079999999999998,ZONE_COVERAGE,COVER_6_ZONE,23,2.3,56.8600006103516,38.6699981689453,85,left,I,30,POST,1,10,SHOTGUN,2x2,-0.534029035829008,True,deep-v1
2023091010_1513_52594,2023091010,1513,52594,Alohi Gilman,FS,SPLIT_DEEP,2,15.260000000000003,4.039999999999999,ZONE_COVERAGE,COVER_6_ZONE,23,2.3,56.8600006103516,38.6699981689453,85,left,I,30,POST,1,10,SHOTGUN,2x2,-0.534029035829008,True,deep-v1
2023091010_1558_52594,2023091010,1558,52594,Alohi Gilman,FS,SINGLE_HIGH,1,17.57,2.259999999999998,ZONE_COVERAGE,COVER_3_ZONE,9,0.9,61.2700004577637,32.189998626709,77,left,I,11,POST,3,2,SHOTGUN,2x2,-1.78486590832472,True,deep-v1
2023091010_1761_52594,2023091010,1761,52594,Alohi Gilman,FS,SPLIT_DEEP,2,20.44,8.54,ZONE_COVERAGE,COVER_3_ZONE,12,1.2,55.3699989318848,17.1900005340576,71,left,C,16,HITCH,2,9,EMPTY,3x2,1.27739722002298,True,deep-v1
2023091010_1858_52594,2023091010,1858,52594,Alohi Gilman,FS,SPLIT_DEEP,2,15.170000000000002,8.849999999999998,ZONE_COVERAGE,COVER_4_ZONE,15,1.5,36.8300018310547,11.4300003051758,52,left,I,18,CORNER,3,7,SHOTGUN,3x1,-1.86918220261578,True,deep-v1
2023091010_1940_46086,2023091010,1940,46086,Derwin James,SS,SPLIT_DEEP,2,13.329999999999998,7.779999999999998,ZONE_COVERAGE,COVER_6_ZONE,12,1.2,27.1499996185303,32.3699989318848,42,left,C,17,POST,2,10,EMPTY,4x1,1.64397977630142,True,deep-v1
2023091010_1940_52594,2023091010,1940,52594,Alohi Gilman,FS,SPLIT_DEEP,2,17.27,10.4,ZONE_COVERAGE,COVER_6_ZONE,12,1.2,27.1499996185303,32.3699989318848,42,left,C,17,POST,2,10,EMPTY,4x1,1.64397977630142,True,deep-v1
2023091010_2261_46259,2023091010,2261,46259,DeShon Elliott,SS,SPLIT_DEEP,2,14.730000000000004,4.880000000000003,ZONE_COVERAGE,COVER_3_ZONE,24,2.4,105.720001220703,54.5,76,right,I,29,GO,1,10,SHOTGUN,2x2,-0.180400689481758,True,deep-v1
2023091010_2372_46086,2023091010,2372,46086,Derwin James,SS,SPLIT_DEEP,2,22.07,9.97,ZONE_COVERAGE,COVER_2_ZONE,20,2.0,65.9199981689453,47.0400009155273,85,left,C,20,CROSS,1,10,SHOTGUN,2x1,0.193047643115278,True,deep-v1
2023091010_2930_46086,2023091010,2930,46086,Derwin James,SS,SPLIT_DEEP,2,15.920000000000002,8.709999999999997,ZONE_COVERAGE,COVER_6_ZONE,13,1.3,64.2900009155273,35.0800018310547,78,left,C,17,POST,2,13,SHOTGUN,2x2,2.77729257126339,True,deep-v1
